,ActualElapsedTime,AirTime,ArrDelay,ArrTime,CRSArrTime,CRSDepTime,CRSElapsedTime,CancellationCode,Cancelled,CarrierDelay,DayOfWeek,DayofMonth,DepDelay,DepTime,Dest,Distance,Diverted,FlightNum,LateAircraftDelay,Month,NASDelay,Origin,SecurityDelay,TailNum,TaxiIn,TaxiOut,UniqueCarrier,WeatherDelay,Year,LateArrival
5490,111.0,,31.0,2356.0,2325,2050,95.0,NA,0,NA,7,16,15,2105.0,DTW,528.0,0,736,NA,1,NA,MSP,NA,NA,NA,NA,NW,NA,1994,True
5491,92.0,79.0,-5.0,1801.0,1806,1529,97.0,,0,0,3,13,0,1529.0,SGF,637.0,0,6634,0,12,0,DEN,0,N979SW,4,9,OO,0,2006,False
5492,229.0,215.0,-11.0,531.0,542,2345,237.0,NA,0,NA,3,23,-3,2342.0,ORD,1846.0,0,1608,NA,4,NA,SFO,NA,N3APAA,4,10,AA,NA,2003,False
5493,63.0,56.0,-2.0,848.0,850,745,65.0,,0,0,1,30,0,745.0,SJC,308.0,0,785,0,1,0,LAX,0,N398SW,3,4,WN,0,2006,False
5494,52.0,33.0,15.0,2142.0,2127,2040,47.0,NA,0,NA,3,21,10,2050.0,ROA,155.0,0,645,NA,7,NA,CLT,NA,N893US,6,13,US,NA,1999,True
5495,72.0,,3.0,1439.0,1436,1330,66.0,NA,0,NA,5,28,-3,1327.0,DCA,318.0,0,196,NA,10,NA,ALB,NA,NA,NA,NA,US,NA,1988,True
5496,40.0,,-10.0,2033.0,2043,1955,48.0,NA,0,NA,3,3,-2,1953.0,MKE,67.0,0,1142,NA,4,NA,ORD,NA,NA,NA,NA,AA,NA,1991,False
5497,155.0,,6.0,2018.0,2012,1740,152.0,NA,0,NA,4,19,3,1743.0,CVG,892.0,0,246,NA,5,NA,PBI,NA,NA,NA,NA,DL,NA,1994,True
5498,147.0,335.0,22.0,1537.0,1515,1310,125.0,NA,0,NA,4,13,0,1302.0,SFO,462.0,0,6565,NA,3,NA,RDM,NA,N297SW,7,11,OO,NA,2003,True
5499,116.0,86.0,14.0,2034.0,2020,1735,105.0,,0,0,1,23,3,1738.0,ATL,533.0,0,141,0,8,0,BMI,0,N934AT,8,22,FL,0,2004,True
5500,122.0,91.0,58.0,2115.0,2017,1830,107.0,NA,0,NA,3,12,43,1913.0,GSP,514.0,0,350,NA,2,NA,PHL,NA,N889US,3,28,US,NA,1997,True
5501,,,,,1210,855,195.0,NA,1,NA,5,11,NA,,TPA,1185.0,0,1793,NA,12,NA,BOS,NA,NA,NA,NA,US,NA,1992,
5502,118.0,97.0,63.0,1733.0,1630,1530,120.0,,0,0,4,15,65,1635.0,DEN,641.0,0,1877,60,3,0,DFW,0,N3BKAA,7,14,AA,3,2007,True
5503,329.0,314.0,-16.0,1939.0,1955,1715,340.0,,0,0,2,25,-5,1710.0,SMF,2358.0,0,291,0,9,0,IAD,0,N822UA,4,11,UA,0,2007,False
5504,58.0,40.0,1.0,1801.0,0,0,60.0,NA,0,NA,6,2,3,1703.0,MIA,193.0,0,601,NA,12,NA,MCO,NA,N877AA,9,9,AA,NA,1995,True
5505,60.0,,-5.0,2225.0,2230,2125,65.0,NA,0,NA,6,26,0,2125.0,LAS,258.0,0,386,NA,2,NA,SAN,NA,NA,NA,NA,HP,NA,1994,False
5506,54.0,38.0,73.0,1342.0,1229,1132,57.0,,0,0,1,30,76,1248.0,SFO,158.0,0,5565,73,6,0,FAT,0,N235SW,6,10,OO,0,2008,True
5507,216.0,195.0,-1.0,1601.0,1602,1426,216.0,NA,0,NA,2,30,-1,1425.0,SEA,1399.0,0,157,NA,4,NA,MSP,NA,N303US,7,14,NW,NA,2002,False
5508,47.0,29.0,-4.0,1813.0,1817,1730,47.0,NA,0,NA,3,19,-4,1726.0,CVG,83.0,0,1569,NA,3,NA,SDF,NA,N956DL,5,13,DL,NA,2003,False
5509,63.0,43.0,53.0,1748.0,1655,1500,55.0,,0,45,4,30,45,1545.0,ATL,171.0,0,4358,0,6,8,DHN,0,N860AS,11,9,EV,0,2005,True
5510,78.0,,-6.0,2104.0,2110,1847,83.0,NA,0,NA,7,8,-1,1846.0,ICT,419.0,0,580,NA,4,NA,DEN,NA,NA,NA,NA,UA,NA,1990,False
5511,53.0,41.0,25.0,1600.0,1535,1440,55.0,,0,5,4,24,27,1507.0,HRL,276.0,0,2009,20,6,0,HOU,0,N303SW,4,8,WN,0,2004,True
5512,54.0,,6.0,1032.0,1026,940,46.0,NA,0,NA,2,31,-2,938.0,GRR,120.0,0,1535,NA,5,NA,DTW,NA,NA,NA,NA,NW,NA,1994,True
5513,74.0,,15.0,1259.0,1244,1134,70.0,NA,0,NA,5,8,11,1145.0,ATL,306.0,0,1441,NA,1,NA,GSO,NA,NA,NA,NA,DL,NA,1993,True
5514,105.0,89.0,27.0,1942.0,1915,1630,105.0,,0,16,6,6,27,1657.0,RDU,632.0,0,1283,11,10,0,MDW,0,N384SW,3,13,WN,0,2007,True
5515,53.0,46.0,-2.0,1338.0,1340,1245,55.0,NA,0,NA,2,14,0,1245.0,HRL,276.0,0,21,NA,12,NA,HOU,NA,N642,2,5,WN,NA,1999,False
5516,63.0,48.0,13.0,2203.0,2150,2145,65.0,,0,0,1,29,15,2200.0,SAN,304.0,0,966,0,3,0,PHX,0,N682,3,12,WN,0,2004,True
5517,85.0,69.0,11.0,1441.0,1430,1205,85.0,NA,0,NA,6,8,11,1216.0,SLC,507.0,0,1792,NA,6,NA,PHX,NA,N688,2,14,WN,NA,1996,True
5518,88.0,73.0,8.0,1233.0,1225,1005,80.0,,0,0,5,9,0,1005.0,SLC,422.0,0,182,0,9,0,RNO,0,N601WN,5,10,WN,0,2005,True
5519,80.0,68.0,0.0,1445.0,1445,1325,80.0,,0,0,1,31,0,1325.0,SAN,446.0,0,2914,0,1,0,OAK,0,N640SW,2,10,WN,0,2005,False
5520,208.0,197.0,1.0,1718.0,1717,1450,207.0,NA,0,NA,5,16,0,1450.0,FAI,1533.0,0,105,NA,6,NA,SEA,NA,N773AS,3,8,AS,NA,1995,True
5521,83.0,,-4.0,923.0,927,800,87.0,NA,0,NA,4,23,0,800.0,SFO,337.0,0,1102,NA,4,NA,LAX,NA,NA,NA,NA,UA,NA,1992,False
5522,217.0,182.0,4.0,1735.0,1731,1600,211.0,NA,0,NA,5,29,-2,1558.0,PHX,1460.0,0,2039,NA,5,NA,MKE,NA,N330AW,15,20,HP,NA,1998,True
5523,99.0,,30.0,920.0,850,821,89.0,NA,0,NA,1,22,20,841.0,MSY,425.0,0,359,NA,3,NA,ATL,NA,NA,NA,NA,DL,NA,1993,True
5524,96.0,,15.0,2045.0,2030,1755,95.0,NA,0,NA,5,3,14,1809.0,GSO,590.0,0,1410,NA,2,NA,ORD,NA,NA,NA,NA,PI,NA,1989,True
5525,60.0,,-13.0,1802.0,1815,1802,73.0,NA,0,NA,6,28,0,1802.0,ORD,286.0,0,745,NA,5,NA,SDF,NA,NA,NA,NA,UA,NA,1988,False
5526,48.0,41.0,-12.0,733.0,745,645,60.0,NA,0,NA,4,27,0,645.0,SAT,248.0,0,151,NA,12,NA,DAL,NA,N388@@,2,5,WN,NA,2001,False
5527,145.0,,11.0,1520.0,1509,1355,134.0,NA,0,NA,3,9,0,1355.0,MEM,742.0,0,1167,NA,3,NA,IAD,NA,NA,NA,NA,NW,NA,1988,True
5528,,,,,1147,1105,42.0,NA,1,NA,6,31,NA,,RDU,130.0,0,841,NA,10,NA,CLT,NA,NA,NA,NA,US,NA,1992,
5529,87.0,,-8.0,916.0,924,749,95.0,NA,0,NA,2,25,0,749.0,RDU,431.0,0,637,NA,10,NA,LGA,NA,NA,NA,NA,AA,NA,1994,False
5530,49.0,,29.0,1156.0,1127,1045,42.0,NA,0,NA,6,23,22,1107.0,MSP,144.0,0,699,NA,1,NA,DLH,NA,NA,NA,NA,NW,NA,1988,True
5531,53.0,,-2.0,2038.0,2040,1945,55.0,NA,0,NA,3,14,0,1945.0,PHL,198.0,0,2600,NA,12,NA,RIC,NA,NA,NA,NA,US,NA,1994,False
5532,255.0,232.0,8.0,1646.0,1638,1530,248.0,,0,0,6,4,1,1531.0,LAS,1747.0,0,841,0,6,0,ATL,0,N641DL,6,17,DL,0,2005,True
5533,88.0,,37.0,1819.0,1742,1620,82.0,NA,0,NA,7,15,31,1651.0,SFO,372.0,0,1178,NA,11,NA,SNA,NA,NA,NA,NA,UA,NA,1992,True
5534,96.0,56.0,49.0,1144.0,1055,940,75.0,NA,0,NA,5,9,28,1008.0,LAX,370.0,0,2730,NA,8,NA,PHX,NA,N362UA,18,22,UA,NA,1996,True
5535,75.0,,-10.0,755.0,805,640,85.0,NA,0,NA,6,30,0,640.0,SMF,389.0,0,506,NA,9,NA,ONT,NA,NA,NA,NA,AA,NA,1989,False
5536,80.0,63.0,1.0,1157.0,1156,935,81.0,,0,0,6,11,2,937.0,PHX,370.0,0,488,0,11,0,LAX,0,N676AW,4,13,US,0,2006,True
5537,81.0,63.0,5.0,2055.0,2050,1925,85.0,,0,0,4,4,9,1934.0,LGA,431.0,0,4853,0,12,0,RDU,0,N705MQ,9,9,MQ,0,2003,True
5538,40.0,35.0,-5.0,710.0,715,630,45.0,NA,0,NA,5,4,0,630.0,HOU,192.0,0,1642,NA,10,NA,SAT,NA,N105,2,3,WN,NA,1996,False
5539,288.0,226.0,90.0,1448.0,1318,1030,228.0,NA,0,NA,6,3,30,1100.0,IAH,1400.0,0,423,NA,2,NA,EWR,NA,N14335,8,54,CO,NA,1996,True
5540,156.0,122.0,-4.0,1732.0,1736,1555,161.0,NA,0,NA,6,29,1,1556.0,SLC,988.0,0,199,NA,6,NA,DFW,NA,N171DZ,9,25,DL,NA,2002,False
5541,88.0,,21.0,2006.0,1945,1820,85.0,NA,0,NA,7,6,18,1838.0,DAY,391.0,0,2419,NA,11,NA,DCA,NA,NA,NA,NA,US,NA,1994,True
5542,140.0,125.0,32.0,2205.0,2133,1901,152.0,NA,0,NA,4,27,44,1945.0,SEA,954.0,0,99,NA,3,NA,LAX,NA,N773AS,3,12,AS,NA,1997,True
5543,100.0,77.0,-13.0,1907.0,1920,1737,103.0,,0,0,4,8,-10,1727.0,LGA,431.0,0,5514,0,1,0,RDU,0,N479CA,10,13,OH,0,2004,False
5544,50.0,44.0,15.0,1710.0,1655,1600,55.0,NA,0,NA,1,23,20,1620.0,HOU,239.0,0,864,NA,1,NA,DAL,NA,N62,2,4,WN,NA,1995,True
5545,127.0,92.0,9.0,1823.0,1814,1520,114.0,NA,0,NA,3,30,-4,1516.0,CLT,651.0,0,188,NA,5,NA,MSY,NA,N391��,9,26,US,NA,2001,True
5546,168.0,145.0,-27.0,945.0,1012,700,192.0,,0,0,1,6,-3,657.0,MIA,1086.0,0,338,0,12,0,EWR,0,N14334,4,19,CO,0,2004,False
5547,85.0,70.0,0.0,1535.0,1535,1410,85.0,,0,0,2,9,0,1410.0,SMF,480.0,0,1024,0,10,0,SAN,0,N502SW,3,12,WN,0,2007,False
5548,136.0,123.0,5.0,1107.0,1102,950,132.0,NA,0,NA,4,30,1,951.0,ORD,763.0,0,500,NA,4,NA,BTV,NA,N993UA,4,9,UA,NA,1998,True
5549,84.0,70.0,-17.0,1935.0,1952,1820,92.0,NA,0,NA,7,13,-9,1811.0,CLT,430.0,0,1539,NA,1,NA,CLE,NA,N857��,4,10,US,NA,2002,False
5550,64.0,52.0,-21.0,2004.0,2025,1900,85.0,NA,0,NA,6,2,0,1900.0,RDU,390.0,0,2018,NA,11,NA,CVG,NA,N937DL,4,8,DL,NA,2002,False
5551,86.0,45.0,60.0,1900.0,1800,1700,60.0,NA,0,NA,4,24,34,1734.0,MCI,237.0,0,322,NA,5,NA,STL,NA,N303@@,5,36,WN,NA,2001,True
5552,124.0,99.0,45.0,1305.0,1220,1012,128.0,,0,0,5,16,49,1101.0,LGA,761.0,0,362,0,9,45,ATL,0,N174AT,3,22,FL,0,2005,True
5553,71.0,,-14.0,1211.0,1225,1100,85.0,NA,0,NA,5,3,0,1100.0,PHX,369.0,0,1704,NA,7,NA,BUR,NA,NA,NA,NA,WN,NA,1992,False
5554,183.0,164.0,-23.0,916.0,939,815,204.0,NA,0,NA,5,23,-2,813.0,DEN,1199.0,0,1605,NA,5,NA,ATL,NA,N111DN,8,11,DL,NA,2003,False
5555,51.0,33.0,9.0,1749.0,1740,1645,55.0,,0,0,4,27,13,1658.0,DFW,175.0,0,1135,0,9,0,OKC,0,N218AA,9,9,AA,0,2007,True
5556,71.0,,11.0,1300.0,1249,1145,64.0,NA,0,NA,5,26,4,1149.0,ALB,318.0,0,220,NA,8,NA,DCA,NA,NA,NA,NA,US,NA,1988,True
5557,152.0,,0.0,1829.0,1829,1700,149.0,NA,0,NA,4,3,-3,1657.0,SFO,967.0,0,525,NA,12,NA,DEN,NA,NA,NA,NA,UA,NA,1987,False
5558,49.0,,3.0,104.0,101,2359,62.0,NA,0,NA,7,11,16,15.0,LAS,236.0,0,384,NA,3,NA,LAX,NA,NA,NA,NA,HP,NA,1990,True
5559,197.0,174.0,-7.0,1753.0,1800,1536,204.0,NA,0,NA,3,18,0,1536.0,DFW,1172.0,0,241,NA,3,NA,IAD,NA,N288AA,15,8,AA,NA,1998,False
5560,75.0,61.0,5.0,1425.0,1420,1300,80.0,,0,0,6,11,10,1310.0,OMA,423.0,0,860,0,8,0,MDW,0,N335SW,3,11,WN,0,2007,True
5561,302.0,264.0,38.0,2121.0,2043,1855,288.0,NA,0,NA,3,14,24,1919.0,SEA,1927.0,0,269,NA,5,NA,DTW,NA,N319US,9,29,NW,NA,1997,True
5562,200.0,189.0,-1.0,2115.0,2116,1455,201.0,NA,0,NA,4,4,0,1455.0,ATL,1587.0,0,610,NA,5,NA,PHX,NA,N904AW,5,6,HP,NA,1995,False
5563,123.0,108.0,-5.0,2305.0,2310,2005,125.0,NA,0,NA,5,3,-3,2002.0,PHL,874.0,0,260,NA,12,NA,MEM,NA,N349NW,5,10,NW,NA,1999,False
5564,90.0,73.0,0.0,750.0,750,720,90.0,NA,0,NA,4,17,0,720.0,BNA,448.0,0,513,NA,4,NA,CLE,NA,N694,5,12,WN,NA,2003,False
5565,209.0,183.0,4.0,1519.0,1515,950,205.0,NA,0,NA,3,7,0,950.0,BHM,1618.0,0,1422,NA,11,NA,LAS,NA,N767@@,4,22,WN,NA,2001,True
5566,150.0,,31.0,1840.0,1809,1710,119.0,NA,0,NA,1,19,0,1710.0,IAH,689.0,0,532,NA,8,NA,ATL,NA,NA,NA,NA,CO,NA,1991,True
5567,110.0,,2.0,1748.0,1746,1654,112.0,NA,0,NA,4,11,4,1658.0,STL,553.0,0,237,NA,8,NA,PIT,NA,NA,NA,NA,TW,NA,1994,True
5568,80.0,,12.0,1240.0,1228,1120,68.0,NA,0,NA,4,1,0,1120.0,ATL,366.0,0,482,NA,10,NA,DAB,NA,NA,NA,NA,DL,NA,1987,True
5569,47.0,32.0,-2.0,1800.0,1802,1715,47.0,NA,0,NA,5,7,-2,1713.0,BTR,174.0,0,1635,NA,8,NA,MOB,NA,N293WA,4,11,DL,NA,1998,False
5570,142.0,125.0,34.0,2304.0,2230,2025,125.0,NA,0,NA,5,29,17,2042.0,BOS,728.0,0,1646,NA,8,NA,CLT,NA,N411US,6,11,US,NA,1997,True
5571,66.0,47.0,-14.0,2026.0,2040,1925,75.0,,0,0,2,19,-5,1920.0,DFW,190.0,0,3248,0,9,0,SHV,0,N301AE,10,9,MQ,0,2006,False
5572,167.0,,10.0,1639.0,1629,1355,154.0,NA,0,NA,6,12,-3,1352.0,DFW,852.0,0,740,NA,3,NA,MSP,NA,NA,NA,NA,AA,NA,1994,True
5573,149.0,,6.0,829.0,823,708,135.0,NA,0,NA,6,24,-8,700.0,STL,696.0,0,515,NA,4,NA,IAD,NA,NA,NA,NA,TW,NA,1993,True
5574,71.0,55.0,-4.0,829.0,833,817,76.0,NA,0,NA,6,4,1,818.0,MEM,332.0,0,409,NA,3,NA,ATL,NA,N903DE,4,12,DL,NA,1995,False
5575,429.0,379.0,22.0,552.0,530,1845,405.0,NA,0,NA,3,24,-2,1843.0,EWR,3370.0,0,1615,NA,7,NA,ANC,NA,N26123,4,46,CO,NA,2002,True
5576,117.0,,34.0,1420.0,1346,1038,128.0,NA,0,NA,2,26,45,1123.0,SAT,843.0,0,694,NA,3,NA,PHX,NA,NA,NA,NA,HP,NA,1991,True
5577,70.0,54.0,-9.0,1626.0,1635,1520,75.0,,0,NA,2,30,-4,1516.0,JAN,408.0,0,3509,NA,12,NA,DFW,NA,N645MQ,2,14,MQ,NA,2008,False
5578,55.0,,-5.0,2240.0,2245,2145,60.0,NA,0,NA,2,4,0,2145.0,MIA,193.0,0,784,NA,6,NA,MCO,NA,NA,NA,NA,ML (1),NA,1991,False
5579,120.0,73.0,23.0,2154.0,2131,1955,96.0,NA,0,NA,4,26,-1,1954.0,OKC,462.0,0,493,NA,10,NA,STL,NA,N54331,4,43,TW,NA,1995,True
5580,80.0,,28.0,1215.0,1147,1055,52.0,NA,0,NA,4,17,0,1055.0,FAT,209.0,0,1630,NA,11,NA,LAX,NA,NA,NA,NA,DL,NA,1994,True
5581,52.0,,20.0,2030.0,2010,2020,50.0,NA,0,NA,7,11,18,2038.0,BNA,214.0,0,951,NA,10,NA,ATL,NA,NA,NA,NA,DL,NA,1987,True
5582,140.0,122.0,-15.0,958.0,1013,740,153.0,,0,0,5,11,-2,738.0,BWI,925.0,0,498,0,3,0,FLL,0,N985AT,8,10,FL,0,2005,False
5583,153.0,123.0,39.0,2047.0,2008,1710,118.0,NA,0,NA,5,7,4,1714.0,PHL,678.0,0,1404,NA,11,NA,ORD,NA,N991VJ,11,19,US,NA,1997,True
5584,81.0,61.0,-1.0,2323.0,2324,2105,79.0,,0,0,4,29,-3,2102.0,OMA,472.0,0,390,0,7,0,DEN,0,N372UA,5,15,UA,0,2004,False
5585,360.0,330.0,-29.0,1646.0,1715,1350,385.0,NA,0,NA,2,17,-4,1346.0,SFO,2521.0,0,65,NA,3,NA,PHL,NA,N611AU,7,23,US,NA,1998,False
5586,139.0,117.0,8.0,900.0,852,645,127.0,NA,0,NA,1,30,-4,641.0,IND,659.0,0,411,NA,12,NA,LGA,NA,N980VJ,7,15,US,NA,1996,True
5587,61.0,45.0,-9.0,1450.0,1459,1250,69.0,NA,0,NA,1,5,-1,1249.0,ATL,272.0,0,1252,NA,2,NA,PNS,NA,N831�1,6,10,DL,NA,2001,False
5588,78.0,58.0,0.0,1244.0,1244,1128,76.0,NA,0,NA,3,29,-2,1126.0,CLT,361.0,0,2250,NA,7,NA,BWI,NA,N351US,10,10,US,NA,1998,False
5589,117.0,101.0,-7.0,1431.0,1438,1134,124.0,,0,0,7,18,0,1134.0,TLH,767.0,0,4559,0,7,0,DFW,0,N852AS,2,14,EV,0,2004,False
5590,153.0,127.0,-6.0,1624.0,1630,1155,155.0,,0,0,7,23,-4,1151.0,IAH,1009.0,0,273,0,10,0,PHX,0,N646AW,6,20,HP,0,2005,False
5591,94.0,80.0,-3.0,1307.0,1310,1035,95.0,,0,NA,6,18,-2,1033.0,DTW,457.0,0,1692,NA,10,NA,BNA,NA,N314SW,4,10,WN,NA,2008,False
5592,64.0,29.0,17.0,1705.0,1648,1603,45.0,NA,0,NA,1,11,-2,1601.0,TYR,103.0,0,3733,NA,6,NA,DFW,NA,-N219M,7,28,MQ,NA,2001,True
5593,42.0,,-5.0,2227.0,2232,2045,47.0,NA,0,NA,6,4,0,2045.0,GRR,137.0,0,1907,NA,6,NA,ORD,NA,NA,NA,NA,UA,NA,1994,False
5594,138.0,130.0,-12.0,1818.0,1830,1600,150.0,,0,0,4,7,0,1600.0,PBI,883.0,0,1171,0,7,0,BWI,0,N402,3,5,WN,0,2005,False
5595,195.0,,8.0,1115.0,1107,800,187.0,NA,0,NA,3,27,0,800.0,FLL,1237.0,0,1621,NA,4,NA,BOS,NA,NA,NA,NA,AA,NA,1994,True
5596,73.0,59.0,14.0,1209.0,1155,1130,85.0,NA,0,NA,4,21,26,1156.0,LAX,370.0,0,440,NA,3,NA,PHX,NA,N375,4,10,WN,NA,1996,True
5597,195.0,135.0,47.0,2233.0,2146,1905,161.0,NA,0,NA,5,31,13,1918.0,ORD,925.0,0,1957,NA,5,NA,IAH,NA,N37267,6,54,CO,NA,2002,True
5598,73.0,,1.0,1121.0,1120,1005,75.0,NA,0,NA,1,1,3,1008.0,PWM,365.0,0,100,NA,2,NA,PHL,NA,NA,NA,NA,US,NA,1988,True
5599,86.0,,1.0,851.0,850,725,85.0,NA,0,NA,4,29,0,725.0,SMF,480.0,0,1551,NA,12,NA,SAN,NA,NA,NA,NA,WN,NA,1994,True
5600,55.0,,-7.0,1225.0,1232,1130,62.0,NA,0,NA,7,6,0,1130.0,DCA,214.0,0,1751,NA,12,NA,LGA,NA,NA,NA,NA,DL,NA,1992,False
5601,97.0,72.0,47.0,913.0,826,550,96.0,NA,0,NA,3,18,46,636.0,DFW,569.0,0,1212,NA,2,NA,ABQ,NA,N540AA,10,15,AA,NA,1998,True
5602,104.0,89.0,-6.0,1254.0,1300,1110,110.0,NA,0,NA,2,15,0,1110.0,JAN,666.0,0,799,NA,5,NA,MDW,NA,N625@@,3,12,WN,NA,2001,False
5603,105.0,76.0,60.0,1456.0,1356,1219,97.0,,0,0,2,15,52,1311.0,LGA,501.0,0,1826,0,11,8,DTW,0,N372NB,10,19,NW,52,2005,True
5604,108.0,,0.0,1447.0,1447,1259,108.0,NA,0,NA,1,2,0,1259.0,BNA,631.0,0,892,NA,5,NA,DFW,NA,NA,NA,NA,AA,NA,1988,False
5605,148.0,122.0,19.0,918.0,859,550,129.0,,0,0,6,26,0,550.0,ATL,761.0,0,3646,0,7,19,OKC,0,N863AS,10,16,OO,0,2008,True
5606,152.0,129.0,-5.0,2132.0,2137,2005,152.0,,0,0,1,28,-5,2000.0,OAK,957.0,0,505,0,6,0,DEN,0,N398UA,5,18,UA,0,2004,False
5607,108.0,85.0,-2.0,758.0,800,710,110.0,,0,0,5,4,0,710.0,LAX,590.0,0,2036,0,6,0,SLC,0,N431,5,18,WN,0,2004,False
5608,58.0,37.0,-16.0,1929.0,1945,1830,75.0,,0,0,4,1,1,1831.0,LGA,214.0,0,1964,0,2,0,DCA,0,N916DE,5,16,DL,0,2007,False
5609,162.0,149.0,3.0,1610.0,1607,1427,160.0,,0,0,6,18,1,1428.0,PDX,992.0,0,415,0,2,0,DEN,0,N922UA,3,10,UA,0,2006,True
5610,187.0,164.0,-1.0,1202.0,1203,700,183.0,NA,0,NA,6,12,-5,655.0,MSP,1300.0,0,712,NA,5,NA,LAS,NA,N539��,8,15,NW,NA,2001,False
5611,204.0,187.0,12.0,848.0,836,620,196.0,NA,0,NA,2,27,4,624.0,IAH,1324.0,0,543,NA,6,NA,PHL,NA,N18612,5,12,CO,NA,1995,True
5612,246.0,225.0,-4.0,1344.0,1348,1042,246.0,,0,0,7,7,-4,1038.0,DFW,1389.0,0,731,0,3,0,LGA,0,N4YLAA,9,12,AA,0,2004,False
5613,112.0,,-13.0,1423.0,1436,1230,126.0,NA,0,NA,1,29,1,1231.0,BOS,728.0,0,1062,NA,7,NA,CLT,NA,NA,NA,NA,US,NA,1991,False
5614,80.0,50.0,15.0,1430.0,1415,1300,75.0,,0,8,7,18,10,1310.0,PHX,256.0,0,2670,2,9,5,LAS,0,N646SW,5,25,WN,0,2005,True
5615,41.0,23.0,-11.0,2201.0,2212,2022,50.0,NA,0,NA,5,2,-2,2020.0,AZO,122.0,0,4077,NA,8,NA,ORD,NA,N636MQ,2,16,MQ,NA,2002,False
5616,88.0,,4.0,1806.0,1802,1527,95.0,NA,0,NA,6,27,11,1538.0,MCI,533.0,0,704,NA,2,NA,DEN,NA,NA,NA,NA,UA,NA,1993,True
5617,86.0,,-18.0,2148.0,2206,2025,101.0,NA,0,NA,7,1,-3,2022.0,PVD,614.0,0,1448,NA,3,NA,DTW,NA,NA,NA,NA,NW,NA,1992,False
5618,75.0,57.0,4.0,949.0,945,835,70.0,,0,NA,2,23,-1,834.0,DFW,247.0,0,3554,NA,12,NA,HOU,NA,N617MQ,6,12,MQ,NA,2008,True
5619,166.0,153.0,3.0,1558.0,1555,1205,170.0,,0,0,4,25,7,1212.0,IAD,1172.0,0,1708,0,1,0,DFW,0,N529AA,4,9,AA,0,2007,True
5620,61.0,40.0,9.0,1509.0,1500,1405,55.0,,0,0,5,18,3,1408.0,LAS,197.0,0,2891,0,8,0,ONT,0,N327,4,17,WN,0,2006,True
5621,55.0,43.0,0.0,1000.0,1000,905,55.0,NA,0,NA,3,17,0,905.0,TUL,237.0,0,2274,NA,4,NA,DAL,NA,N91,5,7,WN,NA,2002,False
5622,487.0,463.0,-1.0,624.0,625,1610,495.0,NA,0,NA,4,10,7,1617.0,ATL,4502.0,0,54,NA,10,NA,HNL,NA,N1739D,9,15,DL,NA,1996,False
5623,230.0,198.0,1.0,1341.0,1340,1138,242.0,NA,0,NA,2,13,13,1151.0,SAN,1558.0,0,315,NA,3,NA,STL,NA,-N110H,4,28,TW,NA,2001,True
5624,53.0,,-1.0,1431.0,1432,1337,55.0,NA,0,NA,7,10,1,1338.0,ROA,221.0,0,835,NA,7,NA,BWI,NA,NA,NA,NA,PI,NA,1988,False
5625,136.0,117.0,3.0,903.0,900,630,150.0,,0,0,3,26,17,647.0,DFW,802.0,0,1203,0,1,0,ORD,0,N921UA,4,15,UA,0,2005,True
5626,297.0,264.0,4.0,657.0,653,2300,293.0,,0,0,4,15,0,2300.0,MIA,2342.0,0,276,0,9,0,LAX,0,N5BSAA,8,25,AA,0,2005,True
5627,106.0,83.0,2.0,945.0,943,800,103.0,,0,0,7,6,-1,759.0,STL,604.0,0,1424,0,7,0,MSY,0,N4YTAA,7,16,AA,0,2003,True
5628,81.0,70.0,21.0,2001.0,1940,1815,85.0,,0,13,1,1,25,1840.0,OMA,423.0,0,2253,8,1,0,MDW,0,N319,3,8,WN,0,2007,True
5629,58.0,35.0,-3.0,2037.0,2040,1945,55.0,,0,NA,3,12,-6,1939.0,BWI,159.0,0,25,NA,11,NA,ORF,NA,N616SW,14,9,WN,NA,2008,False
5630,66.0,47.0,20.0,1333.0,1313,1211,62.0,,0,0,6,6,16,1227.0,DFW,237.0,0,3628,16,5,4,TUL,0,N508AE,11,8,MQ,0,2006,True
5631,118.0,94.0,-2.0,1302.0,1304,1105,119.0,NA,0,NA,1,17,-1,1104.0,ATL,595.0,0,639,NA,11,NA,MIA,NA,N843AA,6,18,AA,NA,1997,False
5632,136.0,,-11.0,2206.0,2217,1950,147.0,NA,0,NA,1,13,0,1950.0,PVD,903.0,0,576,NA,8,NA,ATL,NA,NA,NA,NA,EA,NA,1990,False
5633,33.0,24.0,-8.0,1102.0,1110,1029,41.0,,0,0,7,10,0,1027.0,CLD,86.0,0,6032,0,8,0,LAX,0,N251YV,3,8,OO,0,2003,False
5634,95.0,73.0,2.0,1347.0,1345,1221,84.0,,0,0,2,1,-9,1212.0,IAH,376.0,0,2555,0,8,0,GPT,0,N13949,16,6,XE,0,2006,True
5635,74.0,,-6.0,828.0,834,715,79.0,NA,0,NA,4,30,-1,714.0,EWR,404.0,0,686,NA,6,NA,CLE,NA,NA,NA,NA,US,NA,1988,False
5636,154.0,,-4.0,2144.0,2148,1910,158.0,NA,0,NA,6,24,0,1910.0,BDL,1133.0,0,570,NA,3,NA,PBI,NA,NA,NA,NA,DL,NA,1990,False
5637,58.0,,-6.0,2240.0,2246,2145,61.0,NA,0,NA,1,28,-3,2142.0,PIT,267.0,0,99,NA,3,NA,PHL,NA,NA,NA,NA,US,NA,1988,False
